"city","date","day.of.week","time","time.hour","lat","lng","subject.age","subject.race","subject.sex","violation","outcome","vehicle.make","vehicle.colour","vehicle.year"
"sa","2014-01-31","Friday","17:45:00",17.75,29.4497692,-98.4227397,24,"black","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|IMPROPER LANE CHANGE","citation","chevrolet","black",2013
"sa","2012-03-24","Saturday","23:57:00",23.95,29.5972009,-98.5697629,24,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","silver",2006
"sa","2019-05-26","Sunday","09:14:00",9.23333333333333,29.3809583,-98.5122448,49,"asian/pacific islander","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","toyota","silver",2019
"sa","2017-07-24","Monday","08:16:00",8.26666666666667,29.6083485,-98.4185373,25,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2011
"sa","2014-11-26","Wednesday","09:34:00",9.56666666666667,29.4198756,-98.5887149,43,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","gray",2014
"sa","2013-08-25","Sunday","21:43:00",21.7166666666667,29.3528029,-98.5290482,37,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2011
"sa","2012-07-07","Saturday","12:15:00",12.25,29.4247962,-98.4816434,26,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","white",2006
"sa","2016-09-16","Friday","13:36:00",13.6,29.5355292,-98.5055711,32,"white","male","SPEEDING-POSTED LIMIT","citation","ford","gray",2010
"sa","2020-01-27","Monday","13:36:00",13.6,29.520108,-98.4920612,40,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","black",1999
"sa","2016-08-04","Thursday","10:58:00",10.9666666666667,29.3978125,-98.3962764,21,"black","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER|DISPLAY WRONG LICENSE PLATE OR REGISTRATION INSIGNIA|DRIVING WHILE LICENSE INVALID","citation","other","other",1997
"sa","2018-03-30","Friday","15:59:00",15.9833333333333,29.391815568,-98.519182273,30,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|IMPROPER RIGHT TURN AT INTERSECTION","citation","other","black",2008
"sa","2013-06-13","Thursday","23:43:00",23.7166666666667,29.6129899,-98.5994315,29,"white","female","DISREGARD STOP SIGN","citation","other","white",2003
"sa","2016-11-10","Thursday","14:56:00",14.9333333333333,29.4040082,-98.6253236,32,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2009
"sa","2013-12-21","Saturday","15:36:00",15.6,29.3528029,-98.5290482,34,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","black",2000
"sa","2016-07-20","Wednesday","13:30:00",13.5,29.3206883,-98.5012084,18,"white","female","IMPROPER LANE CHANGE|OBEDIENCE TO RAISED PAVEMENT MARKERS","citation","honda","other",2001
"sa","2018-07-13","Friday","16:05:00",16.0833333333333,29.4169091,-98.4800119,49,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",2016
"sa","2012-01-04","Wednesday","18:45:00",18.75,29.5650883,-98.5917656,38,"white","male","SPEEDING-POSTED LIMIT","citation","other","silver",2005
"sa","2020-06-21","Sunday","11:32:00",11.5333333333333,29.3994408,-98.6395875,23,"white","male","SPEEDING-POSTED LIMIT","citation","honda","black",2014
"sa","2013-08-26","Monday","14:08:00",14.1333333333333,29.4453581,-98.5272053,31,"hispanic","male","SPEEDING IN SCHOOL ZONE|NO VALID CERTIFICATE OF INSPECTION|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2004
"sa","2020-01-26","Sunday","12:01:00",12.0166666666667,29.4887657,-98.5706276,27,"black","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",1997
"sa","2016-02-01","Monday","16:48:00",16.8,29.520108,-98.4920612,39,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","toyota","white",2000
"sa","2013-01-08","Tuesday","15:53:00",15.8833333333333,29.3869175,-98.519709,33,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","other","other",2001
"sa","2019-07-14","Sunday","10:46:00",10.7666666666667,29.3823745,-98.5122472,35,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2019
"sa","2017-05-10","Wednesday","08:58:00",8.96666666666667,29.543219,-98.492213,37,"white","female","STOPPING  STANDING OR PARKING IN PROHIBITED PLACES","citation","honda","black",2017
"sa","2015-09-02","Wednesday","21:55:00",21.9166666666667,29.413354,-98.4322416,41,"white","male","SPEEDING-POSTED LIMIT","citation","ford","silver",2002
"sa","2016-07-05","Tuesday","22:31:00",22.5166666666667,29.440724,-98.525431,17,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","silver",2004
"sa","2018-08-14","Tuesday","09:32:00",9.53333333333333,29.4687385,-98.5182376,25,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|USE OF HAND-HELD MOBILE COMMUNICATION DEVICE|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",1994
"sa","2017-05-16","Tuesday","12:47:00",12.7833333333333,29.4340278,-98.5469012,35,"hispanic","female","SPEEDING-POSTED LIMIT|FAILURE TO DISPLAY DRIVER'S LICENSE","citation","ford","other",1999
"sa","2017-06-09","Friday","09:30:00",9.5,29.532557,-98.5444888,58,"white","female","SPEEDING-POSTED LIMIT","citation","ford","other",2007
"sa","2012-02-26","Sunday","21:37:00",21.6166666666667,29.5325539,-98.4548387,31,"black","male","SPEEDING-POSTED LIMIT","citation","toyota","other",1997
"sa","2014-06-24","Tuesday","19:13:00",19.2166666666667,29.4742113,-98.6963234,53,"hispanic","female","IMPROPER LANE CHANGE -SIGNAL","citation","other","silver",2004
"sa","2014-07-18","Friday","14:27:00",14.45,29.4602421,-98.5849213,22,"hispanic","female","SPEEDING-POSTED LIMIT|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","silver",2004
"sa","2017-08-14","Monday","07:07:00",7.11666666666667,29.5168309,-98.6885159,37,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","silver",2017
"sa","2017-02-23","Thursday","10:16:00",10.2666666666667,29.4883891,-98.4299231,62,"white","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","black",2015
"sa","2016-03-29","Tuesday","08:08:00",8.13333333333333,29.40266,-98.5091921,36,"white","male","FAIL TO YIELD AT TRAFFIC SIGNAL DEVICE (9-71A)","citation","other","silver",2004
"sa","2013-12-15","Sunday","12:48:00",12.8,29.3528029,-98.5290482,38,"white","female","SPEEDING - CONSTRUCTION ZONE","citation","other","white",2010
"sa","2017-08-01","Tuesday","08:51:00",8.85,29.3638748,-98.5214317,40,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","silver",2018
"sa","2012-10-07","Sunday","16:16:00",16.2666666666667,29.4414849,-98.3703909,27,"white","male","NO VALID CERTIFICATE OF INSPECTION|SPEEDING-POSTED LIMIT","citation","other","other",1996
"sa","2018-05-28","Monday","12:15:00",12.25,29.401001,-98.6305703,30,"hispanic","female","SPEEDING - CONSTRUCTION ZONE","citation","other","white",2014
"sa","2012-09-10","Monday","17:58:00",17.9666666666667,29.413354,-98.4322416,67,"asian/pacific islander","male","SPEEDING-POSTED LIMIT","citation","other","silver",2011
"sa","2012-01-01","Sunday","21:21:00",21.35,29.4889752,-98.5673348,20,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","gray",2011
"sa","2012-12-02","Sunday","15:55:00",15.9166666666667,29.4247962,-98.4816434,20,"other","male","SPEEDING-POSTED LIMIT","citation","ford","other",1999
"no","2014-01-17","Friday","16:30:00",16.5,29.963431,-90.0498129,54,"black","male","TRAFFIC VIOLATION","citation","toyota","white",1999
"no","2013-04-17","Wednesday","08:28:00",8.46666666666667,30.0199325,-90.0222521,55,"black","male","TRAFFIC VIOLATION","warning","other","other",1997
"no","2012-07-10","Tuesday","03:01:00",3.01666666666667,29.9569103,-90.0800168,20,"black","male","TRAFFIC VIOLATION","citation","chevrolet","white",2001
"no","2014-09-30","Tuesday","16:27:00",16.45,29.9685609,-90.0567196,35,"white","female","TRAFFIC VIOLATION","citation","honda","silver",2011
"no","2017-06-28","Wednesday","19:49:00",19.8166666666667,29.9651861,-90.117036,64,"black","female","TRAFFIC VIOLATION","warning","other","black",2001
"no","2011-12-29","Thursday","20:07:00",20.1166666666667,29.956889,-90.1053777,28,"black","female","CALL FOR SERVICE","citation","toyota","gray",2009
"no","2017-10-06","Friday","10:16:00",10.2666666666667,29.952263,-90.0655142,35,"black","female","TRAFFIC VIOLATION","arrest","other","black",2017
"no","2017-01-09","Monday","00:12:00",0.2,29.9628246,-90.0589677,32,"white","female","TRAFFIC VIOLATION","citation","ford","white",2013
"no","2017-07-06","Thursday","03:37:00",3.61666666666667,29.9537072,-90.0700564,20,"black","male","TRAFFIC VIOLATION","warning","other","black",2014
"no","2015-05-20","Wednesday","21:51:00",21.85,30.0098863,-90.0209174,34,"black","male","TRAFFIC VIOLATION","citation","chevrolet","other",2000
"no","2015-11-12","Thursday","01:53:00",1.88333333333333,30.011068,-90.009742,43,"black","male","TRAFFIC VIOLATION","citation","ford","black",2009
"no","2012-02-23","Thursday","09:24:00",9.4,30.0220217,-90.062475,19,"white","male","TRAFFIC VIOLATION","warning","honda","silver",2012
"no","2018-03-04","Sunday","19:11:00",19.1833333333333,29.9624792,-90.1169244,19,"black","male","TRAFFIC VIOLATION","arrest","other","white",1999
"no","2014-02-24","Monday","12:47:00",12.7833333333333,29.9427007,-90.1119858,69,"black","female","TRAFFIC VIOLATION","warning","other","other",2009
"no","2014-08-25","Monday","14:20:00",14.3333333333333,29.9605225,-90.0685048,51,"black","female","TRAFFIC VIOLATION","citation","ford","silver",2014
"no","2015-12-06","Sunday","21:02:00",21.0333333333333,29.9427007,-90.1119858,28,"white","male","TRAFFIC VIOLATION","warning","ford","other",2003
"no","2016-03-06","Sunday","21:42:00",21.7,29.9592693,-90.1248942,35,"black","male","TRAFFIC VIOLATION","warning","other","silver",2004
"no","2017-09-28","Thursday","16:37:00",16.6166666666667,29.9861598,-90.0690487,61,"black","female","TRAFFIC VIOLATION","citation","honda","silver",1999
"no","2015-08-10","Monday","07:31:00",7.51666666666667,29.9376679,-90.0376225,27,"black","male","TRAFFIC VIOLATION","arrest","other","black",2009
"no","2012-03-03","Saturday","08:44:00",8.73333333333333,29.9651125,-90.0325242,26,"black","female","TRAFFIC VIOLATION","citation","other","silver",2003
"no","2018-01-25","Thursday","11:59:00",11.9833333333333,29.9390935,-90.0684299,44,"white","male","TRAFFIC VIOLATION","warning","honda","other",2013
"no","2012-02-02","Thursday","20:44:00",20.7333333333333,29.9752648,-90.090137,26,"white","female","TRAFFIC VIOLATION","warning","toyota","other",1997
"no","2016-01-05","Tuesday","16:08:00",16.1333333333333,30.0072154,-90.0744839,34,"black","female","TRAFFIC VIOLATION","citation","other","black",2016
"no","2017-09-28","Thursday","14:21:00",14.35,30.0125312,-90.060478,37,"black","male","TRAFFIC VIOLATION","citation","ford","other",1998
"no","2013-10-21","Monday","11:15:00",11.25,29.9485447,-90.0523945,26,"black","male","TRAFFIC VIOLATION","warning","other","gray",2005
"no","2012-08-10","Friday","08:52:00",8.86666666666667,29.9404347,-90.1033596,47,"black","male","TRAFFIC VIOLATION","warning","ford","black",2006
"no","2015-04-28","Tuesday","01:18:00",1.3,29.922389,-90.076164,23,"white","male","TRAFFIC VIOLATION","arrest","ford","black",2000
"no","2012-02-26","Sunday","22:05:00",22.0833333333333,29.9401684,-90.1070123,53,"white","female","TRAFFIC VIOLATION","citation","honda","silver",2004
"no","2013-05-29","Wednesday","16:39:00",16.65,29.9685609,-90.0567196,25,"white","female","TRAFFIC VIOLATION","citation","other","silver",2010
"no","2015-01-28","Wednesday","16:24:00",16.4,29.9605225,-90.0685048,58,"white","male","TRAFFIC VIOLATION","citation","ford","other",2002
"no","2013-05-16","Thursday","01:44:00",1.73333333333333,29.9813219,-90.047454,36,"black","female","TRAFFIC VIOLATION","citation","toyota","gray",2006
"no","2015-10-22","Thursday","23:12:00",23.2,29.9943302,-90.0333583,32,"black","female","TRAFFIC VIOLATION","warning","other","silver",2000
"no","2016-01-20","Wednesday","10:10:00",10.1666666666667,29.9418116,-90.0733733,39,"white","female","TRAFFIC VIOLATION","citation","ford","gray",2004
"no","2016-04-07","Thursday","09:57:00",9.95,29.945199,-90.0901423,39,"black","male","TRAFFIC VIOLATION","warning","chevrolet","black",2013
"no","2013-08-18","Sunday","17:53:00",17.8833333333333,29.9453766,-90.045385,29,"black","female","TRAFFIC VIOLATION","citation","other","white",2006
"no","2015-06-25","Thursday","04:58:00",4.96666666666667,29.9680313,-90.0850399,22,"black","male","TRAFFIC VIOLATION","citation","other","white",2003
"no","2014-04-04","Friday","19:01:00",19.0166666666667,29.9735906,-90.0573782,40,"black","male","TRAFFIC VIOLATION","warning","other","other",1998
"no","2016-08-05","Friday","20:33:00",20.55,29.9630364,-90.1127516,23,"black","female","TRAFFIC VIOLATION","warning","ford","black",2004
"no","2016-09-26","Monday","08:47:00",8.78333333333333,29.9549337,-90.0718838,34,"black","male","TRAFFIC VIOLATION","citation","other","silver",2004
"no","2012-06-10","Sunday","10:21:00",10.35,29.9681566,-90.0603961,31,"white","male","TRAFFIC VIOLATION","citation","ford","silver",2005
"no","2011-08-22","Monday","19:45:00",19.75,29.9512809,-90.0660634,60,"white","male","TRAFFIC VIOLATION","citation","other","white",2011
"no","2015-04-20","Monday","10:15:00",10.25,29.9625119,-90.0711372,24,"asian/pacific islander","female","TRAFFIC VIOLATION","citation","toyota","gray",2010
"no","2018-05-27","Sunday","12:24:00",12.4,29.9936906,-90.0500328,39,"black","male","TRAFFIC VIOLATION","citation","other","white",2015
"no","2016-02-14","Sunday","08:00:00",8,29.9469796,-90.0877326,48,"white","male","TRAFFIC VIOLATION","warning","ford","other",2014
"no","2018-04-27","Friday","02:29:00",2.48333333333333,29.9725056,-90.0584638,34,"black","female","TRAFFIC VIOLATION","warning","other","black",2006
"no","2011-05-16","Monday","08:20:00",8.33333333333333,29.9651125,-90.0325242,56,"white","male","CALL FOR SERVICE","citation","honda","other",2007
"no","2011-08-21","Sunday","22:50:00",22.8333333333333,29.952202,-90.0698072,25,"black","male","TRAFFIC VIOLATION","arrest","honda","other",1999
"no","2017-01-05","Thursday","20:20:00",20.3333333333333,29.9525012,-90.0682794,27,"white","male","TRAFFIC VIOLATION","warning","other","black",2012
"no","2011-05-30","Monday","18:50:00",18.8333333333333,29.9382966,-90.0962296,29,"black","male","SUSPECT VEHICLE","warning","toyota","gray",2007
"no","2014-07-16","Wednesday","00:23:00",0.383333333333333,30.018488,-89.9679354,31,"white","male","TRAFFIC VIOLATION","citation","ford","other",2005
"no","2017-11-07","Tuesday","23:52:00",23.8666666666667,29.9666977,-90.0952124,26,"black","female","TRAFFIC VIOLATION","warning","toyota","silver",2012
"no","2017-01-26","Thursday","15:45:00",15.75,29.9418116,-90.0733733,74,"white","male","TRAFFIC VIOLATION","citation","other","black",2012
"no","2017-12-13","Wednesday","09:36:00",9.6,30.0040349,-90.0357453,32,"black","male","TRAFFIC VIOLATION","citation","chevrolet","white",2014
"no","2018-06-26","Tuesday","15:30:00",15.5,29.9408351,-90.082698,42,"black","male","TRAFFIC VIOLATION","warning","toyota","gray",2011
"no","2012-10-03","Wednesday","20:14:00",20.2333333333333,29.9658888,-90.1162827,26,"black","male","TRAFFIC VIOLATION","arrest","other","gray",2007
"no","2015-09-14","Monday","13:13:00",13.2166666666667,29.979645,-90.0292182,30,"black","male","TRAFFIC VIOLATION","citation","other","other",2006
"no","2011-06-04","Saturday","17:09:00",17.15,30.0098863,-90.0209174,38,"black","female","TRAFFIC VIOLATION","citation","other","other",2005
"no","2016-02-28","Sunday","03:04:00",3.06666666666667,30.0028472,-90.0539504,22,"black","male","TRAFFIC VIOLATION","warning","ford","gray",2003
"no","2011-06-17","Friday","00:17:00",0.283333333333333,29.9479813,-90.1148711,25,"white","male","TRAFFIC VIOLATION","citation","toyota","white",2003
"no","2017-07-06","Thursday","20:25:00",20.4166666666667,29.9727603,-90.0920241,22,"black","male","TRAFFIC VIOLATION","citation","other","white",2015
"no","2013-07-22","Monday","21:12:00",21.2,29.9653357,-90.0335087,31,"black","male","TRAFFIC VIOLATION","citation","other","white",2004
"no","2012-10-23","Tuesday","11:45:00",11.75,29.9638431,-90.1121329,57,"white","male","TRAFFIC VIOLATION","citation","other","white",2002
"no","2017-10-05","Thursday","02:31:00",2.51666666666667,29.9862084,-90.0678775,51,"black","male","TRAFFIC VIOLATION","arrest","other","silver",2016
"no","2017-05-11","Thursday","16:22:00",16.3666666666667,29.9350644,-90.0749762,40,"hispanic","male","TRAFFIC VIOLATION","warning","other","white",2003
"no","2011-06-23","Thursday","02:30:00",2.5,29.9658888,-90.1162827,45,"black","male","TRAFFIC VIOLATION","citation","other","black",1998
"no","2012-11-25","Sunday","15:47:00",15.7833333333333,29.9435844,-90.0930107,26,"black","male","TRAFFIC VIOLATION","warning","other","other",2005
"no","2015-10-19","Monday","04:25:00",4.41666666666667,29.9226559,-90.0179872,25,"black","male","TRAFFIC VIOLATION","warning","other","black",2005
"no","2016-05-05","Thursday","09:49:00",9.81666666666667,29.9418116,-90.0733733,24,"white","male","TRAFFIC VIOLATION","citation","other","other",2012
"no","2016-05-12","Thursday","03:46:00",3.76666666666667,29.9743757,-90.100603,23,"black","male","TRAFFIC VIOLATION","warning","toyota","silver",2005
"no","2012-12-26","Wednesday","02:05:00",2.08333333333333,29.9479533,-90.114452,27,"black","female","TRAFFIC VIOLATION","arrest","other","white",2005
"no","2011-05-12","Thursday","08:27:00",8.45,29.9700924,-90.1087238,60,"white","female","TRAFFIC VIOLATION","warning","ford","white",1994
"no","2017-11-08","Wednesday","00:43:00",0.716666666666667,29.9654199,-90.0873618,17,"hispanic","male","TRAFFIC VIOLATION","warning","other","black",1999
"no","2011-05-08","Sunday","20:12:00",20.2,29.9681801,-90.0913917,52,"black","female","TRAFFIC VIOLATION","warning","chevrolet","white",2002
"no","2015-09-10","Thursday","20:41:00",20.6833333333333,29.9638552,-90.0889745,55,"black","female","TRAFFIC VIOLATION","warning","other","other",1997
"no","2015-07-04","Saturday","19:34:00",19.5666666666667,29.962189,-90.074753,28,"white","female","TRAFFIC VIOLATION","citation","other","other",2005
"no","2016-09-05","Monday","00:24:00",0.4,29.9717851,-90.0722285,61,"black","male","TRAFFIC VIOLATION","arrest","ford","other",1995
"no","2016-02-20","Saturday","22:21:00",22.35,29.9514442,-90.1250749,28,"black","female","TRAFFIC VIOLATION","warning","other","silver",2008
"no","2015-08-09","Sunday","01:13:00",1.21666666666667,29.9189134,-90.0835916,18,"black","male","TRAFFIC VIOLATION","warning","honda","other",2005
"no","2012-09-19","Wednesday","03:59:00",3.98333333333333,29.999446,-90.05941,19,"black","female","TRAFFIC VIOLATION","citation","ford","other",2001
"no","2015-07-29","Wednesday","08:28:00",8.46666666666667,30.024935,-89.979903,57,"black","female","TRAFFIC VIOLATION","warning","other","other",2005
"no","2015-04-07","Tuesday","13:11:00",13.1833333333333,30.0027854,-90.0464324,23,"black","female","TRAFFIC VIOLATION","warning","other","other",2003
"no","2016-03-28","Monday","11:58:00",11.9666666666667,30.0115887,-90.0992118,55,"white","male","TRAFFIC VIOLATION","warning","toyota","other",2005
"no","2012-11-13","Tuesday","08:21:00",8.35,29.9731851,-90.0585141,22,"black","female","TRAFFIC VIOLATION","citation","chevrolet","white",2012
"no","2015-03-15","Sunday","01:03:00",1.05,29.9689395,-90.1064339,29,"hispanic","male","TRAFFIC VIOLATION","citation","other","white",2004
"no","2018-06-07","Thursday","21:32:00",21.5333333333333,29.9461389,-90.098299,35,"black","female","TRAFFIC VIOLATION","warning","other","silver",2013
"no","2018-01-29","Monday","22:21:00",22.35,29.9451483,-90.0980211,47,"black","male","TRAFFIC VIOLATION","arrest","chevrolet","silver",2004
"no","2017-03-28","Tuesday","17:37:00",17.6166666666667,29.940533,-90.1242085,34,"white","male","TRAFFIC VIOLATION","citation","ford","black",2010
"no","2012-12-26","Wednesday","16:18:00",16.3,29.9399025,-90.0856088,30,"black","female","TRAFFIC VIOLATION","citation","other","black",2007
"no","2016-09-15","Thursday","01:27:00",1.45,29.9556609,-90.0805985,46,"black","female","TRAFFIC VIOLATION","warning","chevrolet","other",2013
"no","2014-08-11","Monday","20:44:00",20.7333333333333,29.9643324,-90.089684,58,"black","male","TRAFFIC VIOLATION","citation","other","other",1999
"no","2012-03-28","Wednesday","00:23:00",0.383333333333333,29.9957342,-90.062681,52,"black","female","TRAFFIC VIOLATION","warning","other","black",2007
"no","2012-09-05","Wednesday","15:35:00",15.5833333333333,29.9492105,-90.0693998,40,"black","female","TRAFFIC VIOLATION","warning","other","white",2007
"no","2017-11-24","Friday","20:34:00",20.5666666666667,29.9435844,-90.0930107,34,"black","male","TRAFFIC VIOLATION","warning","other","white",2003
"no","2014-08-02","Saturday","13:05:00",13.0833333333333,29.9413196,-90.0244003,52,"black","female","TRAFFIC VIOLATION","citation","other","other",1999
"no","2015-01-24","Saturday","02:28:00",2.46666666666667,29.9672,-90.102356,26,"hispanic","male","TRAFFIC VIOLATION","citation","ford","other",2002
"no","2015-02-05","Thursday","20:55:00",20.9166666666667,29.94274,-90.080204,18,"black","female","TRAFFIC VIOLATION","warning","other","silver",2003
"no","2015-05-01","Friday","01:42:00",1.7,29.9406786,-90.0999442,56,"black","male","TRAFFIC VIOLATION","arrest","ford","black",2010
"no","2017-04-27","Thursday","22:12:00",22.2,29.9681801,-90.0913917,31,"white","male","TRAFFIC VIOLATION","warning","other","black",2015
"no","2013-04-18","Thursday","23:03:00",23.05,29.9754325,-90.0522998,33,"black","female","TRAFFIC VIOLATION","citation","other","white",2005
"no","2012-08-15","Wednesday","15:43:00",15.7166666666667,30.0039459,-90.04009,23,"black","male","TRAFFIC VIOLATION","citation","other","white",1992
"no","2017-01-23","Monday","11:54:00",11.9,29.9821058,-90.0195349,19,"black","female","TRAFFIC VIOLATION","citation","other","white",2009
"no","2013-12-26","Thursday","10:41:00",10.6833333333333,29.9686496,-90.0806454,37,"white","male","TRAFFIC VIOLATION","citation","other","white",2004
"no","2018-04-28","Saturday","21:53:00",21.8833333333333,30.0070725,-90.0596885,16,"black","male","TRAFFIC VIOLATION","citation","other","gray",2016
"no","2015-09-03","Thursday","08:46:00",8.76666666666667,29.968316,-90.125779,25,"black","female","CRIMINAL VIOLATION","arrest","other","white",2007
"no","2014-09-08","Monday","18:25:00",18.4166666666667,29.9382966,-90.0962296,20,"black","male","TRAFFIC VIOLATION","citation","other","other",1999
"no","2017-06-06","Tuesday","15:33:00",15.55,29.9959161,-90.0588132,19,"black","male","TRAFFIC VIOLATION","warning","other","gray",2013
"no","2016-12-07","Wednesday","09:17:00",9.28333333333333,29.9633706,-90.083938,42,"black","male","TRAFFIC VIOLATION","warning","other","black",2006
"no","2018-03-03","Saturday","19:31:00",19.5166666666667,30.0040349,-90.0357453,31,"black","female","TRAFFIC VIOLATION","citation","toyota","gray",2017
"no","2013-03-19","Tuesday","17:11:00",17.1833333333333,29.9267903,-90.1120946,45,"black","male","TRAFFIC VIOLATION","citation","other","other",2000
"no","2017-08-10","Thursday","19:38:00",19.6333333333333,29.9642969,-90.1210438,26,"white","male","TRAFFIC VIOLATION","arrest","other","white",2008
"no","2018-01-19","Friday","19:02:00",19.0333333333333,29.9466735,-90.0770749,38,"black","male","TRAFFIC VIOLATION","warning","other","black",2015
"no","2014-01-12","Sunday","13:25:00",13.4166666666667,29.9719349,-90.0512437,34,"black","male","TRAFFIC VIOLATION","citation","chevrolet","other",2005
"no","2011-06-28","Tuesday","22:20:00",22.3333333333333,30.0201821,-90.1144904,32,"white","female","TRAFFIC VIOLATION","citation","other","white",2007
"no","2014-12-06","Saturday","11:18:00",11.3,29.955669,-90.0668658,21,"black","male","TRAFFIC VIOLATION","citation","other","other",2015
"no","2013-04-15","Monday","03:06:00",3.1,29.9461389,-90.098299,29,"hispanic","male","TRAFFIC VIOLATION","arrest","other","other",2000
"no","2014-12-08","Monday","15:57:00",15.95,29.9739899,-90.0886651,47,"black","female","TRAFFIC VIOLATION","citation","other","gray",2006
"no","2012-03-29","Thursday","14:40:00",14.6666666666667,29.962468,-90.1104483,39,"black","male","TRAFFIC VIOLATION","arrest","chevrolet","silver",2000
"no","2011-07-20","Wednesday","22:11:00",22.1833333333333,30.0194885,-89.970649,78,"black","male","TRAFFIC VIOLATION","citation","other","other",2003
"no","2012-02-02","Thursday","09:27:00",9.45,29.993919,-90.034672,69,"black","female","TRAFFIC VIOLATION","warning","other","other",1994
"no","2017-07-30","Sunday","15:45:00",15.75,29.9750206,-90.0668275,28,"black","male","TRAFFIC VIOLATION","arrest","ford","other",2001
"no","2015-10-21","Wednesday","08:50:00",8.83333333333333,29.9418116,-90.0733733,30,"white","female","TRAFFIC VIOLATION","citation","other","gray",2007
"no","2011-08-12","Friday","08:23:00",8.38333333333333,29.9647442,-90.0090478,30,"black","male","TRAFFIC VIOLATION","citation","chevrolet","white",2007
"no","2016-10-11","Tuesday","09:32:00",9.53333333333333,29.9266877,-90.081647,27,"black","male","TRAFFIC VIOLATION","citation","other","black",2016
"no","2015-03-17","Tuesday","03:50:00",3.83333333333333,30.0029831,-90.0526234,24,"black","male","TRAFFIC VIOLATION","citation","other","black",2014
"no","2015-12-17","Thursday","16:28:00",16.4666666666667,29.968005,-90.1031236,45,"hispanic","male","TRAFFIC VIOLATION","warning","other","silver",2005
"no","2017-01-25","Wednesday","10:23:00",10.3833333333333,29.9418116,-90.0733733,38,"hispanic","male","TRAFFIC VIOLATION","citation","other","white",2011
"no","2017-07-31","Monday","21:10:00",21.1666666666667,29.9534327,-90.0974983,34,"black","female","TRAFFIC VIOLATION","citation","honda","black",2014
"no","2017-05-25","Thursday","22:25:00",22.4166666666667,29.956674,-90.0799039,30,"hispanic","male","TRAFFIC VIOLATION","citation","chevrolet","gray",2005
"no","2016-11-11","Friday","23:14:00",23.2333333333333,30.0225036,-90.0517497,21,"black","male","TRAFFIC VIOLATION","warning","other","black",2014
"no","2017-07-31","Monday","09:47:00",9.78333333333333,29.9534327,-90.0974983,51,"black","male","TRAFFIC VIOLATION","citation","ford","other",2005
"no","2013-11-14","Thursday","02:11:00",2.18333333333333,29.946612,-90.089878,35,"black","female","TRAFFIC VIOLATION","warning","chevrolet","other",2003
"no","2017-07-28","Friday","09:06:00",9.1,29.9186615,-90.0225894,30,"black","female","TRAFFIC VIOLATION","warning","other","other",2014
"no","2015-09-16","Wednesday","16:30:00",16.5,30.0046204,-90.1082293,35,"black","male","TRAFFIC VIOLATION","warning","ford","silver",2000
"no","2017-01-25","Wednesday","13:22:00",13.3666666666667,29.9397159,-90.081508,23,"black","male","TRAFFIC VIOLATION","citation","toyota","other",2006
"no","2015-04-08","Wednesday","19:52:00",19.8666666666667,29.94506,-90.038826,25,"black","male","TRAFFIC VIOLATION","arrest","other","white",1992
"no","2016-08-09","Tuesday","07:30:00",7.5,29.9418116,-90.0733733,28,"white","female","TRAFFIC VIOLATION","citation","honda","silver",1998
"no","2015-07-11","Saturday","00:31:00",0.516666666666667,29.9428029,-90.0882856,32,"black","female","TRAFFIC VIOLATION","citation","other","other",2007
